SampleKey,rep,fold,view,y_true,y_true_name,y_pred,y_pred_name,correct,rank,cell_idx_in_bag,cell_id,attn_w
2024Dec_Bile-S1,1,1,fp,0,Liver,0,Liver,1,101,84,20241026S1_Cell40_C,0.000623059051577
2024Dec_Bile-S1,1,1,fp,0,Liver,0,Liver,1,102,7,20241026S1_Cell11_B,0.0004344611952546
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,1,83,20241026S1_Cell4_C,0.0696928575634956
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,2,88,20241026S1_Cell5_B,0.0470507331192493
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,3,63,20241026S1_Cell29_A,0.0465860702097415
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,4,9,20241026S1_Cell12_A,0.0426287278532981
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,5,39,20241026S1_Cell21_A,0.0370821580290794
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,6,66,20241026S1_Cell3_A,0.0317813493311405
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,7,30,20241026S1_Cell19_A,0.0316794626414775
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,8,69,20241026S1_Cell30_A,0.0294740926474332
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,9,33,20241026S1_Cell2_A,0.0278646759688854
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,10,80,20241026S1_Cell39_C,0.0276150908321142
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,11,29,20241026S1_Cell18_C,0.0271149761974811
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,12,93,20241026S1_Cell7_A,0.0267923288047313
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,13,0,20241026S1_Cell1_A,0.0236143991351127
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,14,90,20241026S1_Cell6_A,0.0223187115043401
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,15,1,20241026S1_Cell1_B,0.0217555798590183
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,16,42,20241026S1_Cell22_A,0.0206583142280578
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,17,54,20241026S1_Cell26_A,0.0200562551617622
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,18,99,20241026S1_Cell9_A,0.0191061794757843
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,19,34,20241026S1_Cell2_B,0.0187968127429485
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,20,48,20241026S1_Cell24_A,0.0176604725420475
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,21,51,20241026S1_Cell25_A,0.0176320299506187
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,22,81,20241026S1_Cell4_A,0.0166499875485897
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,23,23,20241026S1_Cell16_C,0.0162863098084926
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,24,96,20241026S1_Cell8_A,0.0155453374609351
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,25,67,20241026S1_Cell3_B,0.0154608339071273
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,26,60,20241026S1_Cell28_A,0.0139056965708732
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,27,24,20241026S1_Cell17_A,0.0135562783107161
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,28,10,20241026S1_Cell12_B,0.0133546134456992
2024Dec_Bile-S1,1,1,ch,0,Liver,0,Liver,1,29,87,20241026S1_Cell5_A,0.0128411808982491
